BBSL715548_Anthidium_rodriguezi_male_lateralhabitus_scale41.jpg,2,1,2.1,2.2,2.3,1.8,0.447213595,"(1.6, 1.8]",1.6,1.8,8,7
BBSL715548_Anthidium_rodriguezi_male_lateralhabitus_scale42.jpg,3,3,3,3,3,3,0,"(2.8, 3.0]",2.8,3,14,13
BBSL715548_Anthidium_rodriguezi_male_lateralhabitus_scale45.jpg,3,3,4,4,3,3.4,0.547722558,"(3.2, 3.6]",3.2,3.6,16,15
BBSL716793_Anthidium_oblongatum_male_lateral01_20(2)13.jpg,1,1,1,1,1,1,0,"(0.791, 1.0]",0.785,1,3,2
BBSL716793_Anthidium_oblongatum_male_lateral01_20(2)25.jpg,2,2,1,2,2,1.8,0.447213595,"(1.6, 1.8]",1.6,1.8,8,7
BBSL716793_Anthidium_oblongatum_male_lateral01_20(2)55.jpg,3,2,2,3,3,2.6,0.547722558,"(2.4, 2.6]",2.4,2.6,12,11
BBSL716793_Anthidium_oblongatum_male_lateral01_20(2)56.jpg,3,3,4,3,4,3.4,0.547722558,"(3.2, 3.6]",3.2,3.6,16,15
BBSL716793_Anthidium_oblongatum_male_lateral01_20(2)610.jpg,0,0,0,0,1,0.2,0.447213595,"(-0.001, 0.4]",0,0,1,0
BBSL717387_Epanthidium_tigrinum_female_lateralhabitus41.jpg,4,4,4,1,3,3.2,1.303840481,"(3.0, 3.2]",3,3.2,15,14
BBSL717387_Epanthidium_tigrinum_female_lateralhabitus43.jpg,1,2,1,3,2,1.8,0.836660027,"(1.6, 1.8]",1.6,1.8,8,7
BBSL717387_Epanthidium_tigrinum_female_lateralhabitus44.jpg,3,2,2,2,3,2.4,0.547722558,"(2.2, 2.4]",2.2,2.4,11,10
BBSL717387_Epanthidium_tigrinum_female_lateralhabitus58.jpg,2,1,0,1,4,1.6,1.516575089,"(1.4, 1.6]",1.4,1.6,7,6
BBSL717387_Epanthidium_tigrinum_female_lateralhabitus82.jpg,1,0,0,0,1,0.4,0.547722558,"(-0.001, 0.4]",0,0,1,0
BBSL717387_Epanthidium_tigrinum_female_lateralhabitus83.jpg,0,2,3,3,0,1.6,1.516575089,"(1.4, 1.6]",1.4,1.6,7,6
BBSL722296_Ceratina_Dalyatina_aloes_female_lateralhabitus_Complete39.jpg,3,1,3,2,3,2.4,0.894427191,"(2.2, 2.4]",2.2,2.4,11,10
BBSL722296_Ceratina_Dalyatina_aloes_female_lateralhabitus_Complete59.jpg,2,3,3,3,3,2.8,0.447213595,"(2.6, 2.8]",2.6,2.8,13,12
BBSL722296_Ceratina_Dalyatina_aloes_female_lateralhabitus_Complete78.jpg,3,3,0,0,0,1.2,1.643167673,"(1.0, 1.2]",1,1.2,4,3
BBSL722551_Megachile_johannis_female_factsheet_EDITED-244.jpg,2,2,2,2,2,2,0,"(1.8, 2.0]",1.8,2,9,8
BBSL722551_Megachile_johannis_female_factsheet_EDITED-248.jpg,5,5,5,5,5,5,0,"(4.8, 5.0]",4.8,5,20,19
BBSL722551_Megachile_johannis_female_factsheet_EDITED-2511.jpg,1,1,1,1,2,1.2,0.447213595,"(1.0, 1.2]",1,1.2,4,3
BBSL722551_Megachile_johannis_female_factsheet_EDITED-254.jpg,3,2,3,4,3,3,0.707106781,"(2.8, 3.0]",2.8,3,14,13
BBSL722551_Megachile_johannis_female_factsheet_EDITED-2612.jpg,5,5,5,4,4,4.6,0.547722558,"(4.2, 4.8]",4.2,4.8,19,18
BBSL722551_Megachile_johannis_female_factsheet_EDITED-266.jpg,4,5,5,4,5,4.6,0.547722558,"(4.2, 4.8]",4.2,4.8,19,18
BBSL722551_Megachile_johannis_female_factsheet_EDITED-2716.jpg,1,1,0,1,1,0.8,0.447213595,"(0.791, 1.0]",0.785,1,3,2
BBSL722551_Megachile_johannis_female_factsheet_EDITED-2811.jpg,1,1,1,1,1,1,0,"(0.791, 1.0]",0.785,1,3,2
BBSL722551_Megachile_johannis_female_factsheet_EDITED-2815.jpg,4,4,4,3,4,3.8,0.447213595,"(3.6, 4.0]",3.6,4,17,16
BBSL722551_Megachile_johannis_female_factsheet_EDITED-296.jpg,0,0,0,0,0,0,0,"(-0.001, 0.4]",0,0,1,0
BBSL722987_Aspidosmia_arnoldi_female_lateralhabitus39.jpg,1,2,1,2,1,1.4,0.547722558,"(1.25, 1.4]",1.248,1.4,6,5
BBSL722987_Aspidosmia_arnoldi_female_lateralhabitus41.jpg,1,1,1,1,0,0.8,0.447213595,"(0.791, 1.0]",0.785,1,3,2
BBSL723388_Ceratina_Ceratina_ballotae_female_lateralhabitus_Complete43.jpg,2,2,1,2,2,1.8,0.447213595,"(1.6, 1.8]",1.6,1.8,8,7
BBSL723388_Ceratina_Ceratina_ballotae_female_lateralhabitus_Complete67.jpg,3,2,3,3,3,2.8,0.447213595,"(2.6, 2.8]",2.6,2.8,13,12
BBSL723576_Lithurgus_chyrusus_Male_lateralhabitus34.jpg,4,4,4,3,4,3.8,0.447213595,"(3.6, 4.0]",3.6,4,17,16
BBSL723644_Fidelia_paradoxa_female_lateralhabitus31.jpg,0,0,0,0,0,0,0,"(-0.001, 0.4]",0,0,1,0
BBSL723644_Fidelia_paradoxa_female_lateralhabitus34.jpg,5,5,5,5,5,5,0,"(4.8, 5.0]",4.8,5,20,19
BBSL723644_Fidelia_paradoxa_female_lateralhabitus37.jpg,5,5,5,5,5,5,0,"(4.8, 5.0]",4.8,5,20,19
BBSL723644_Fidelia_paradoxa_female_lateralhabitus46.jpg,4,4,4,4,4,4,0,"(3.6, 4.0]",3.6,4,17,16
BBSL723644_Fidelia_paradoxa_female_lateralhabitus47.jpg,4,3,4,3,4,3.6,0.547722558,"(3.2, 3.6]",3.2,3.6,16,15
BBSL723644_Fidelia_paradoxa_female_lateralhabitus52.jpg,0,0,0,0,0,0,0,"(-0.001, 0.4]",0,0,1,0
BBSL723644_Fidelia_paradoxa_female_lateralhabitus69.jpg,1,1,0,1,1,0.8,0.447213595,"(0.791, 1.0]",0.785,1,3,2
BBSL723644_Fidelia_paradoxa_female_lateralhabitus79.jpg,0,0,0,0,0,0,0,"(-0.001, 0.4]",0,0,1,0
BBSL725011_Eoanthidium_turnericum_male_lateralhabitus34.jpg,1,1,1,1,1,1,0,"(0.791, 1.0]",0.785,1,3,2
BBSL725011_Eoanthidium_turnericum_male_lateralhabitus52.jpg,2,2,2,2,2,2,0,"(1.8, 2.0]",1.8,2,9,8
BBSL725011_Eoanthidium_turnericum_male_lateralhabitus712.jpg,2,2,1,2,2,1.8,0.447213595,"(1.6, 1.8]",1.6,1.8,8,7
BBSL729289_Megachile_CHALICODOMOIDES_aethiops_female_lateralhabitus123.jpg,2,2,2,2,3,2.2,0.447213595,"(2.0, 2.2]",2,2.2,10,9
BBSL729289_Megachile_CHALICODOMOIDES_aethiops_female_lateralhabitus144.jpg,0,1,0,1,1,0.6,0.547722558,"(0.4, 0.791]",0.4,0.798,2,1
BBSL729289_Megachile_CHALICODOMOIDES_aethiops_female_lateralhabitus152.jpg,1,2,2,3,3,2.2,0.836660027,"(2.0, 2.2]",2,2.2,10,9
BBSL729289_Megachile_CHALICODOMOIDES_aethiops_female_lateralhabitus166.jpg,0,1,0,1,1,0.6,0.547722558,"(0.4, 0.791]",0.4,0.798,2,1
BBSL741269_Megachile_PHAENO_subfortis_female_lateralhabitus_E14.jpg,4,4,4,4,4,4,0,"(3.6, 4.0]",3.6,4,17,16
BBSL741269_Megachile_PHAENO_subfortis_female_lateralhabitus_E27.jpg,3,2,2,3,3,2.6,0.547722558,"(2.4, 2.6]",2.4,2.6,12,11
BBSL741269_Megachile_PHAENO_subfortis_female_lateralhabitus_E410.jpg,0,4,0,0,4,1.6,2.19089023,"(1.4, 1.6]",1.4,1.6,7,6
BBSL741269_Megachile_PHAENO_subfortis_female_lateralhabitus_E45.jpg,4,0,5,4,0,2.6,2.408318916,"(2.4, 2.6]",2.4,2.6,12,11
BBSL741626_Megachile_Pseudomegachile_ericetorum_female_lateralhabitus_E31.jpg,3,2,2,3,3,2.6,0.547722558,"(2.4, 2.6]",2.4,2.6,12,11
BBSL741626_Megachile_Pseudomegachile_ericetorum_female_lateralhabitus_E45.jpg,5,4,5,5,5,4.8,0.447213595,"(4.2, 4.8]",4.2,4.8,19,18
BBSL741626_Megachile_Pseudomegachile_ericetorum_female_lateralhabitus_E59.jpg,4,4,4,4,4,4,0,"(3.6, 4.0]",3.6,4,17,16
BBSL741626_Megachile_Pseudomegachile_ericetorum_female_lateralhabitus_E67.jpg,1,2,1,2,2,1.6,0.547722558,"(1.4, 1.6]",1.4,1.6,7,6
BBSL743160_Megachile_chalicodoma_cephalotes_male_lateral_habitus_edit_20(2)20.jpg,1,1,0,2,1,1,0.707106781,"(0.791, 1.0]",0.785,1,3,2
BBSL743160_Megachile_chalicodoma_cephalotes_male_lateral_habitus_edit_20(2)42.jpg,2,2,1,2,2,1.8,0.447213595,"(1.6, 1.8]",1.6,1.8,8,7
BBSL743160_Megachile_chalicodoma_cephalotes_male_lateral_habitus_edit_20(2)45.jpg,2,3,3,2,3,2.6,0.547722558,"(2.4, 2.6]",2.4,2.6,12,11
BBSL743160_Megachile_chalicodoma_cephalotes_male_lateral_habitus_edit_20(2)510.jpg,1,1,2,1,2,1.4,0.547722558,"(1.25, 1.4]",1.248,1.4,6,5
BBSL743160_Megachile_chalicodoma_cephalotes_male_lateral_habitus_edit_20(2)68.jpg,1,1,1,1,1,1,0,"(0.791, 1.0]",0.785,1,3,2
BBSL743461_Megachile_chalicodoma_cephalotes_female_lateral_habitua_edit37.jpg,1,1,1,1,1,1,0,"(0.791, 1.0]",0.785,1,3,2
BBSL743461_Megachile_chalicodoma_cephalotes_female_lateral_habitua_edit44.jpg,2,2,4,2,3,2.6,0.894427191,"(2.4, 2.6]",2.4,2.6,12,11
BBSL743461_Megachile_chalicodoma_cephalotes_female_lateral_habitua_edit48.jpg,2,1,1,2,2,1.6,0.547722558,"(1.4, 1.6]",1.4,1.6,7,6
BBSL743461_Megachile_chalicodoma_cephalotes_female_lateral_habitua_edit66.jpg,2,2,2,3,2,2.2,0.447213595,"(2.0, 2.2]",2,2.2,10,9
BBSL768083_Megachile_ADDENDELLA_addneda_male_lateralhabitus_E_20(2)24.jpg,2,2,2,3,3,2.4,0.547722558,"(2.2, 2.4]",2.2,2.4,11,10
BBSL768083_Megachile_ADDENDELLA_addneda_male_lateralhabitus_E_20(2)41.jpg,3,3,3,3,4,3.2,0.447213595,"(3.0, 3.2]",3,3.2,15,14
BBSL768083_Megachile_ADDENDELLA_addneda_male_lateralhabitus_E_20(2)48.jpg,3,3,4,3,4,3.4,0.547722558,"(3.2, 3.6]",3.2,3.6,16,15
BBSL768083_Megachile_ADDENDELLA_addneda_male_lateralhabitus_E_20(2)49.jpg,2,2,3,3,3,2.6,0.547722558,"(2.4, 2.6]",2.4,2.6,12,11
BBSL768083_Megachile_ADDENDELLA_addneda_male_lateralhabitus_E_20(2)52.jpg,3,2,3,3,3,2.8,0.447213595,"(2.6, 2.8]",2.6,2.8,13,12
BBSL768083_Megachile_ADDENDELLA_addneda_male_lateralhabitus_E_20(2)63.jpg,1,1,1,2,1,1.2,0.447213595,"(1.0, 1.2]",1,1.2,4,3
BBSL768083_Megachile_ADDENDELLA_addneda_male_lateralhabitus_E_20(2)65.jpg,1,1,1,1,1,1,0,"(0.791, 1.0]",0.785,1,3,2
BBSL768083_Megachile_ADDENDELLA_addneda_male_lateralhabitus_E_20(2)79.jpg,0,0,0,0,0,0,0,"(-0.001, 0.4]",0,0,1,0
BBSL770754_Anthidium_emarginatum_female_lateral01_scale26.jpg,0,0,0,1,1,0.4,0.547722558,"(-0.001, 0.4]",0,0,1,0
BBSL770754_Anthidium_emarginatum_female_lateral01_scale38.jpg,1,2,1,2,2,1.6,0.547722558,"(1.4, 1.6]",1.4,1.6,7,6
BBSL770754_Anthidium_emarginatum_female_lateral01_scale40.jpg,1,2,1,2,2,1.6,0.547722558,"(1.4, 1.6]",1.4,1.6,7,6
BBSL770754_Anthidium_emarginatum_female_lateral01_scale43.jpg,2,2,3,1,3,2.2,0.836660027,"(2.0, 2.2]",2,2.2,10,9
BBSL770754_Anthidium_emarginatum_female_lateral01_scale58.jpg,2,3,3,2,2,2.4,0.547722558,"(2.2, 2.4]",2.2,2.4,11,10
BBSL770754_Anthidium_emarginatum_female_lateral01_scale59.jpg,3,3,4,2,3,3,0.707106781,"(2.8, 3.0]",2.8,3,14,13
BBSL771277_Anthidium_collectum_male_lateral01_20(2)_scale17.jpg,0,0,0,0,0,0,0,"(-0.001, 0.4]",0,0,1,0
BBSL771277_Anthidium_collectum_male_lateral01_20(2)_scale25.jpg,3,3,2,3,3,2.8,0.447213595,"(2.6, 2.8]",2.6,2.8,13,12
BBSL771277_Anthidium_collectum_male_lateral01_20(2)_scale27.jpg,2,2,2,3,2,2.2,0.447213595,"(2.0, 2.2]",2,2.2,10,9
BBSL771277_Anthidium_collectum_male_lateral01_20(2)_scale34.jpg,4,3,4,3,4,3.6,0.547722558,"(3.2, 3.6]",3.2,3.6,16,15
BBSL771277_Anthidium_collectum_male_lateral01_20(2)_scale37.jpg,0,0,0,0,0,0,0,"(-0.001, 0.4]",0,0,1,0
BBSL771277_Anthidium_collectum_male_lateral01_20(2)_scale48.jpg,1,1,1,2,2,1.4,0.547722558,"(1.25, 1.4]",1.248,1.4,6,5
BBSL775821_Megachile_MAXIMEGACHILE_maxillosa_female_lateralhabitus_INPROGRESS47.jpg,1,3,2,2,4,2.4,1.140175425,"(2.2, 2.4]",2.2,2.4,11,10
BBSL792855_Anthidium_palmarum_female_lateral01_20(2)_scale40.jpg,0,0,0,0,1,0.2,0.447213595,"(-0.001, 0.4]",0,0,1,0
BBSL792855_Anthidium_palmarum_female_lateral01_20(2)_scale46.jpg,3,4,4,3,4,3.6,0.547722558,"(3.2, 3.6]",3.2,3.6,16,15
BBSL792855_Anthidium_palmarum_female_lateral01_20(2)_scale65.jpg,2,2,1,2,2,1.8,0.447213595,"(1.6, 1.8]",1.6,1.8,8,7
BBSL792855_Anthidium_palmarum_female_lateral01_20(2)_scale67.jpg,4,4,4,4,4,4,0,"(3.6, 4.0]",3.6,4,17,16
BBSL794314_Anthidium_cochini_male_lateral01_scale23.jpg,3,3,3,3,3,3,0,"(2.8, 3.0]",2.8,3,14,13
BBSL794314_Anthidium_cochini_male_lateral01_scale28.jpg,3,2,2,2,3,2.4,0.547722558,"(2.2, 2.4]",2.2,2.4,11,10
BBSL794314_Anthidium_cochini_male_lateral01_scale34.jpg,3,3,4,3,4,3.4,0.547722558,"(3.2, 3.6]",3.2,3.6,16,15
BBSL794314_Anthidium_cochini_male_lateral01_scale42.jpg,2,2,2,2,3,2.2,0.447213595,"(2.0, 2.2]",2,2.2,10,9
BBSL794314_Anthidium_cochini_male_lateral01_scale53.jpg,2,1,2,2,2,1.8,0.447213595,"(1.6, 1.8]",1.6,1.8,8,7
BBSL794314_Anthidium_cochini_male_lateral01_scale68.jpg,1,1,2,2,2,1.6,0.547722558,"(1.4, 1.6]",1.4,1.6,7,6
BBSL813022_Osmia_cornifrons_female_lateralhabitus1_EDITED14.jpg,4,3,3,3,3,3.2,0.447213595,"(3.0, 3.2]",3,3.2,15,14
BBSL813022_Osmia_cornifrons_female_lateralhabitus1_EDITED33.jpg,3,3,3,3,4,3.2,0.447213595,"(3.0, 3.2]",3,3.2,15,14
BBSL813022_Osmia_cornifrons_female_lateralhabitus1_EDITED75.jpg,1,1,1,1,1,1,0,"(0.791, 1.0]",0.785,1,3,2
BBSL813041_Osmia_cornuta_male_lateralhabitus_EDITED35.jpg,3,3,3,3,4,3.2,0.447213595,"(3.0, 3.2]",3,3.2,15,14
BBSL813041_Osmia_cornuta_male_lateralhabitus_EDITED51.jpg,3,3,3,3,3,3,0,"(2.8, 3.0]",2.8,3,14,13
BBSL813041_Osmia_cornuta_male_lateralhabitus_EDITED67.jpg,2,4,4,2,4,3.2,1.095445115,"(3.0, 3.2]",3,3.2,15,14
BBSL816594_Anthidium_manicatum_male_lateralhabitus15.jpg,2,2,1,2,2,1.8,0.447213595,"(1.6, 1.8]",1.6,1.8,8,7
BBSL816594_Anthidium_manicatum_male_lateralhabitus35.jpg,3,3,4,3,4,3.4,0.547722558,"(3.2, 3.6]",3.2,3.6,16,15
BBSL816594_Anthidium_manicatum_male_lateralhabitus45.jpg,3,3,4,3,3,3.2,0.447213595,"(3.0, 3.2]",3,3.2,15,14
BBSL817903_Duckeanthidium_sp_female_lateralhabitus_FS115.jpg,2,2,1,2,2,1.8,0.447213595,"(1.6, 1.8]",1.6,1.8,8,7
BBSL817903_Duckeanthidium_sp_female_lateralhabitus_FS126.jpg,1,1,0,1,0,0.6,0.547722558,"(0.4, 0.791]",0.4,0.798,2,1
BBSL817903_Duckeanthidium_sp_female_lateralhabitus_FS135.jpg,2,2,1,2,2,1.8,0.447213595,"(1.6, 1.8]",1.6,1.8,8,7
BBSL817903_Duckeanthidium_sp_female_lateralhabitus_FS139.jpg,1,2,1,1,2,1.4,0.547722558,"(1.25, 1.4]",1.248,1.4,6,5
BBSL843988_Icteranthidium_affcinctum_male_lateralhabitus76.jpg,2,2,2,2,2,2,0,"(1.8, 2.0]",1.8,2,9,8
BBSL843988_Icteranthidium_affcinctum_male_lateralhabitus89.jpg,3,3,4,3,3,3.2,0.447213595,"(3.0, 3.2]",3,3.2,15,14
BBSL851834_Ceratina_Hirashima_sp_female_lateralhabitus_Complete35.jpg,1,2,0,1,1,1,0.707106781,"(0.791, 1.0]",0.785,1,3,2
BBSL851834_Ceratina_Hirashima_sp_female_lateralhabitus_Complete48.jpg,1,2,1,1,2,1.4,0.547722558,"(1.25, 1.4]",1.248,1.4,6,5
BBSL851834_Ceratina_Hirashima_sp_female_lateralhabitus_Complete57.jpg,2,3,3,3,3,2.8,0.447213595,"(2.6, 2.8]",2.6,2.8,13,12
BBSL851834_Ceratina_Hirashima_sp_female_lateralhabitus_Complete58.jpg,3,3,4,3,4,3.4,0.547722558,"(3.2, 3.6]",3.2,3.6,16,15
BBSL870809_megachile_austrochile_resinifera_female_lateral_habitus_edit51.jpg,2,2,3,2,3,2.4,0.547722558,"(2.2, 2.4]",2.2,2.4,11,10
BBSL870809_megachile_austrochile_resinifera_female_lateral_habitus_edit74.jpg,1,1,1,1,1,1,0,"(0.791, 1.0]",0.785,1,3,2
BBSL870816_Megachile_MITCHELLAPIS_sp_LATERALHABITUS_E54.jpg,4,4,4,4,4,4,0,"(3.6, 4.0]",3.6,4,17,16
BBSL870816_Megachile_MITCHELLAPIS_sp_LATERALHABITUS_E76.jpg,1,2,1,1,1,1.2,0.447213595,"(1.0, 1.2]",1,1.2,4,3
BBSL978324_Serapista_serata_female_LateralHabitus511.jpg,1,1,1,1,1,1,0,"(0.791, 1.0]",0.785,1,3,2
BBSL978324_Serapista_serata_female_LateralHabitus74.jpg,3,3,3,3,4,3.2,0.447213595,"(3.0, 3.2]",3,3.2,15,14
BBSL978324_Serapista_serata_female_LateralHabitus79.jpg,1,2,1,1,2,1.4,0.547722558,"(1.25, 1.4]",1.248,1.4,6,5
BBSL1056949_Osmia_longicornis_female_lateralhabitus_EDITED11.jpg,0,0,0,0,1,0.2,0.447213595,"(-0.001, 0.4]",0,0,1,0
BBSL1056949_Osmia_longicornis_female_lateralhabitus_EDITED12.jpg,2,2,1,3,2,2,0.707106781,"(1.8, 2.0]",1.8,2,9,8
BBSL1056949_Osmia_longicornis_female_lateralhabitus_EDITED14.jpg,2,2,2,3,2,2.2,0.447213595,"(2.0, 2.2]",2,2.2,10,9
BBSL1056949_Osmia_longicornis_female_lateralhabitus_EDITED17.jpg,0,0,0,0,0,0,0,"(-0.001, 0.4]",0,0,1,0
BBSL1056949_Osmia_longicornis_female_lateralhabitus_EDITED26.jpg,3,3,2,3,3,2.8,0.447213595,"(2.6, 2.8]",2.6,2.8,13,12
BBSL1056949_Osmia_longicornis_female_lateralhabitus_EDITED32.jpg,1,2,0,2,2,1.4,0.894427191,"(1.25, 1.4]",1.248,1.4,6,5
BBSL1056949_Osmia_longicornis_female_lateralhabitus_EDITED37.jpg,5,5,5,5,5,5,0,"(4.8, 5.0]",4.8,5,20,19
BBSL1056949_Osmia_longicornis_female_lateralhabitus_EDITED38.jpg,5,4,4,4,4,4.2,0.447213595,"(4.0, 4.2]",4,4.2,18,17
BBSL1056949_Osmia_longicornis_female_lateralhabitus_EDITED39.jpg,1,1,1,1,1,1,0,"(0.791, 1.0]",0.785,1,3,2
BBSL1056949_Osmia_longicornis_female_lateralhabitus_EDITED59.jpg,4,3,4,3,3,3.4,0.547722558,"(3.2, 3.6]",3.2,3.6,16,15
BBSL1056952_Afrostelis_aethiopica_female_lateralhabitus34.jpg,0,0,0,0,1,0.2,0.447213595,"(-0.001, 0.4]",0,0,1,0
BBSL1056952_Afrostelis_aethiopica_female_lateralhabitus53.jpg,0,0,0,1,1,0.4,0.547722558,"(-0.001, 0.4]",0,0,1,0
BBSL1056952_Afrostelis_aethiopica_female_lateralhabitus59.jpg,1,2,0,1,2,1.2,0.836660027,"(1.0, 1.2]",1,1.2,4,3
BBSL1056952_Afrostelis_aethiopica_female_lateralhabitus61.jpg,2,3,2,3,3,2.6,0.547722558,"(2.4, 2.6]",2.4,2.6,12,11
BBSL1056952_Afrostelis_aethiopica_female_lateralhabitus611.jpg,2,3,3,2,3,2.6,0.547722558,"(2.4, 2.6]",2.4,2.6,12,11
BBSL1056952_Afrostelis_aethiopica_female_lateralhabitus71.jpg,1,2,1,1,2,1.4,0.547722558,"(1.25, 1.4]",1.248,1.4,6,5
BBSL1056952_Afrostelis_aethiopica_female_lateralhabitus712.jpg,3,4,4,3,4,3.6,0.547722558,"(3.2, 3.6]",3.2,3.6,16,15
BBSL1056952_Afrostelis_aethiopica_female_lateralhabitus74.jpg,1,4,3,2,4,2.8,1.303840481,"(2.6, 2.8]",2.6,2.8,13,12
BBSL1056952_Afrostelis_aethiopica_female_lateralhabitus82.jpg,2,2,1,2,2,1.8,0.447213595,"(1.6, 1.8]",1.6,1.8,8,7
BBSL1056954_Osmia_apicata_female_lateralhabitus_EDITED73.jpg,1,2,1,1,1,1.2,0.447213595,"(1.0, 1.2]",1,1.2,4,3
